"APPLICATION_ID","DEALER_ID","APP_DATE","REQUESTED_AMOUNT","REQUESTED_TERM","CREDIT_TIER","DECISION"
"APP-F400B5DDA7BD","D1001","2026-05-08",34500,60,"Near_Prime","Approved"
"APP-54AB599AF3B8","D1001","2026-05-09",53300,60,"Prime","Declined"
"APP-D45A12E9CF8E","D1001","2026-05-09",56400,72,"Prime","Approved"
"APP-EC4AC9B296EB","D1001","2026-05-09",39300,60,"Prime","Booked"
"APP-51293AF6F13A","D1001","2026-05-09",55500,84,"Prime","Approved"
"APP-5E312EB9E6D4","D1001","2026-05-09",46000,48,"Prime","Booked"
"APP-EF248DF310B5","D1001","2026-05-09",32600,60,"Subprime","Declined"
"APP-2805E79F617B","D1001","2026-05-10",40700,60,"Prime","Booked"
"APP-EC4FE36DAAEE","D1001","2026-05-10",47800,84,"Prime","Booked"
"APP-208CE9FC4F22","D1001","2026-05-10",54400,60,"Prime","Booked"
"APP-FD82E93A2900","D1001","2026-05-10",43900,72,"Near_Prime","Approved"
"APP-F8D477FBC631","D1001","2026-05-10",27700,72,"Subprime","Booked"
"APP-37C0F37DA486","D1001","2026-05-11",38000,60,"Prime","Booked"
"APP-835228FF30F6","D1001","2026-05-11",54000,84,"Prime","Booked"
"APP-7FF32DC7C19D","D1001","2026-05-11",51800,84,"Prime","Booked"
"APP-23535571BA63","D1001","2026-05-11",48700,48,"Prime","Booked"
"APP-DB786F45530F","D1001","2026-05-11",37900,84,"Prime","Declined"
"APP-1D645A113305","D1001","2026-05-11",47700,84,"Prime","Booked"
"APP-EC465C00F790","D1001","2026-05-11",59200,72,"Prime","Booked"
"APP-F809409A93FC","D1001","2026-05-11",40300,72,"Prime","Approved"
"APP-037CF652EACA","D1001","2026-05-11",38900,84,"Prime","Declined"
"APP-F4721F96E64B","D1001","2026-05-12",58600,72,"Prime","Booked"
"APP-981B708E8C89","D1001","2026-05-12",35700,72,"Prime","Booked"
"APP-C22584F7B578","D1001","2026-05-12",43600,84,"Subprime","Approved"
"APP-1AA3792D9A56","D1001","2026-05-12",56000,72,"Prime","Approved"
"APP-34BCD55F9842","D1001","2026-05-12",36900,72,"Subprime","Booked"
"APP-76299B67C6A8","D1001","2026-05-12",46700,72,"Prime","Booked"
"APP-B322724F8B57","D1001","2026-05-12",43900,48,"Prime","Declined"
"APP-D3E4FDC2C4BD","D1001","2026-05-12",42500,48,"Prime","Booked"
"APP-DFC511AAF653","D1001","2026-05-13",58400,84,"Prime","Booked"
"APP-F71F1D94B06A","D1001","2026-05-13",53200,84,"Prime","Booked"
"APP-E4D7C2EA05A9","D1001","2026-05-13",52300,84,"Near_Prime","Declined"
"APP-1BF4FFA0985E","D1001","2026-05-13",40900,84,"Prime","Declined"
"APP-70316CF9E6DA","D1001","2026-05-13",46500,84,"Subprime","Approved"
"APP-A7A003EB941E","D1001","2026-05-13",43900,72,"Near_Prime","Booked"
"APP-B82AC9E97FCC","D1001","2026-05-13",36700,72,"Subprime","Approved"
"APP-2530D6DEF7BB","D1001","2026-05-13",40100,84,"Prime","Declined"
"APP-25332F1C6BC0","D1001","2026-05-13",35600,60,"Prime","Booked"
"APP-A748E1DCF951","D1001","2026-05-13",31800,72,"Prime","Declined"
"APP-E0AFFD69C742","D1001","2026-05-14",42700,84,"Near_Prime","Declined"
"APP-2D4EFC8B0A2E","D1001","2026-05-14",39700,72,"Near_Prime","Declined"
"APP-260BAC98FC68","D1001","2026-05-14",36700,60,"Prime","Declined"
"APP-89E30891D9D1","D1001","2026-05-14",42300,84,"Subprime","Approved"
"APP-6AC9556326F2","D1001","2026-05-14",45100,72,"Prime","Approved"
"APP-74BC08BC0940","D1001","2026-05-14",39700,72,"Near_Prime","Booked"
"APP-86F8A5AB8C64","D1001","2026-05-14",31900,72,"Prime","Declined"
"APP-9BA10FAA8579","D1001","2026-05-14",41700,60,"Prime","Booked"
"APP-249030345396","D1001","2026-05-14",33100,48,"Prime","Declined"
"APP-5C319FC828B1","D1001","2026-05-14",42500,84,"Prime","Booked"
"APP-2AEA57F8241C","D1001","2026-05-14",37700,72,"Near_Prime","Booked"
"APP-F831B92DB90D","D1001","2026-05-15",52800,72,"Prime","Approved"
"APP-EC9C0552248C","D1001","2026-05-15",39100,84,"Prime","Booked"
"APP-3FF1B545DB6C","D1001","2026-05-15",48000,72,"Prime","Booked"
"APP-FA8B274DD00B","D1001","2026-05-15",51600,84,"Prime","Booked"
"APP-DA7D7A4EA9B7","D1001","2026-05-15",52400,60,"Prime","Booked"
"APP-D161D95A28B7","D1001","2026-05-15",46100,84,"Prime","Booked"
"APP-6E3BE6AF289C","D1001","2026-05-15",51400,84,"Prime","Booked"
"APP-23FF284B2CD2","D1001","2026-05-15",50100,60,"Prime","Approved"
"APP-375D90D32692","D1001","2026-05-15",27500,72,"Prime","Booked"
"APP-7E7204746CF9","D1001","2026-05-15",37000,60,"Prime","Declined"
"APP-8D6BDB04A3C8","D1001","2026-05-15",44800,72,"Prime","Booked"
"APP-CC60EE37258F","D1001","2026-05-16",49000,84,"Prime","Booked"
"APP-6C20D61CE560","D1001","2026-05-16",46300,72,"Prime","Booked"
"APP-FC38ABFEFA9F","D1001","2026-05-16",41300,60,"Near_Prime","Declined"
"APP-99E0EA2517F6","D1001","2026-05-16",48600,84,"Prime","Booked"
"APP-C44A156648B1","D1001","2026-05-17",39300,72,"Near_Prime","Booked"
"APP-A292C1E2A957","D1001","2026-05-17",53600,84,"Near_Prime","Booked"
"APP-5CF8E8C2C0FB","D1001","2026-05-17",43000,60,"Near_Prime","Approved"
"APP-A76EEED257FB","D1001","2026-05-17",58600,72,"Prime","Approved"
"APP-709F9134760D","D1001","2026-05-17",49700,84,"Near_Prime","Booked"
"APP-C615A34DFBEA","D1001","2026-05-18",45700,72,"Near_Prime","Declined"
"APP-F6A9C7CBEC40","D1001","2026-05-18",33100,84,"Near_Prime","Approved"
"APP-90C63983CD2A","D1001","2026-05-18",47200,60,"Prime","Declined"
"APP-CF6DF6B82339","D1001","2026-05-18",47400,60,"Prime","Booked"
"APP-665D54ADBEB0","D1001","2026-05-18",40000,72,"Subprime","Booked"
"APP-82C76F36393F","D1001","2026-05-18",40500,60,"Prime","Booked"
"APP-DDDE46C9ABD8","D1001","2026-05-18",48600,72,"Prime","Booked"
"APP-C4484AB0981A","D1001","2026-05-18",59600,84,"Prime","Booked"
"APP-0A94F7E8CB4D","D1001","2026-05-18",51800,48,"Prime","Declined"
"APP-AA21BF5F6E84","D1001","2026-05-18",38700,72,"Subprime","Booked"
"APP-4DAAAA0567BD","D1001","2026-05-18",49700,60,"Near_Prime","Booked"
"APP-7A66691A2271","D1001","2026-05-19",44100,72,"Prime","Booked"
"APP-15040FF072B5","D1001","2026-05-19",44600,72,"Prime","Booked"
"APP-5920B6D07DCC","D1001","2026-05-19",46200,60,"Near_Prime","Declined"
"APP-FD016D6B76A7","D1001","2026-05-19",44000,60,"Prime","Booked"
"APP-1674077FFE88","D1001","2026-05-19",38600,72,"Prime","Approved"
"APP-B8E46802D062","D1001","2026-05-19",35100,48,"Prime","Declined"
"APP-EED971DEF6DD","D1001","2026-05-19",34100,72,"Subprime","Booked"
"APP-97425EFA2813","D1001","2026-05-19",56500,60,"Prime","Approved"
"APP-CA501ED4F275","D1001","2026-05-20",45000,72,"Prime","Declined"
"APP-8D287A1A251D","D1001","2026-05-20",32200,72,"Subprime","Booked"
"APP-7BE1B36042BB","D1001","2026-05-20",41200,60,"Prime","Booked"
"APP-89670B253BF1","D1001","2026-05-20",42800,60,"Prime","Booked"
"APP-A6A403380721","D1001","2026-05-20",48500,72,"Near_Prime","Booked"
"APP-6BB73227F022","D1001","2026-05-20",50200,84,"Prime","Approved"
"APP-7E6C9A578FA0","D1001","2026-05-20",33900,84,"Subprime","Booked"
"APP-A242A6B3A9D5","D1001","2026-05-20",39600,60,"Prime","Booked"
"APP-9E9751F4475D","D1001","2026-05-20",56100,72,"Near_Prime","Declined"
"APP-0C0D167D61A0","D1001","2026-05-21",46100,72,"Subprime","Declined"
"APP-3EB560DCAE64","D1001","2026-05-21",38100,84,"Prime","Booked"
"APP-C1B4AD1EE86B","D1001","2026-05-21",59300,60,"Prime","Booked"
"APP-012FF511209A","D1001","2026-05-21",36700,84,"Near_Prime","Booked"
"APP-4CE46BF03F57","D1001","2026-05-21",41900,72,"Subprime","Declined"
"APP-64B3B69ED7A2","D1001","2026-05-21",40500,72,"Prime","Approved"
"APP-F1E043EE75F4","D1001","2026-05-21",37600,60,"Near_Prime","Booked"
"APP-CE0F1ED12F21","D1001","2026-05-21",35900,72,"Subprime","Declined"
"APP-C0E111FF8C92","D1001","2026-05-21",43800,84,"Prime","Booked"
"APP-A06BE52439E5","D1001","2026-05-21",39600,72,"Prime","Declined"
"APP-A80C632DD407","D1001","2026-05-21",42000,84,"Near_Prime","Declined"
"APP-AF61344AA005","D1001","2026-05-22",47700,72,"Prime","Booked"
"APP-8BBA593180D9","D1001","2026-05-22",45300,72,"Prime","Declined"
"APP-F878BF6032A5","D1001","2026-05-22",47700,84,"Prime","Booked"
"APP-C172ED5D65B6","D1001","2026-05-22",32400,72,"Prime","Approved"
"APP-BE77068E92AB","D1001","2026-05-22",48500,84,"Prime","Booked"
"APP-D84F59D0D40F","D1001","2026-05-22",27600,72,"Prime","Approved"
"APP-D25F5FE6D490","D1001","2026-05-22",43100,72,"Prime","Declined"
"APP-C976C347C0A7","D1001","2026-05-22",37600,72,"Prime","Booked"
"APP-BAD32D1A65FD","D1001","2026-05-23",33300,72,"Prime","Booked"
"APP-3B74AFEDD468","D1001","2026-05-23",51800,60,"Prime","Declined"
"APP-CD535DC473BD","D1001","2026-05-23",43700,48,"Prime","Approved"
"APP-13A72E576BC0","D1001","2026-05-23",40000,84,"Prime","Booked"
"APP-338A6478A191","D1001","2026-05-23",55700,48,"Prime","Approved"
"APP-BF4A00A49CD1","D1001","2026-05-23",32300,72,"Subprime","Booked"
"APP-74823ED4AE74","D1001","2026-05-24",40400,60,"Near_Prime","Booked"
"APP-2BBD9AD7C029","D1001","2026-05-24",44700,72,"Prime","Declined"
"APP-FEDCCB163C05","D1001","2026-05-24",34800,60,"Subprime","Booked"
"APP-7A6930C4552D","D1001","2026-05-24",43800,72,"Prime","Booked"
"APP-D56442942258","D1001","2026-05-25",42600,72,"Near_Prime","Declined"
"APP-BF18D8CAC251","D1001","2026-05-25",45500,72,"Prime","Booked"
"APP-536A3B53FD10","D1001","2026-05-25",54800,72,"Prime","Booked"
"APP-7CC3F0222653","D1001","2026-05-25",36800,60,"Near_Prime","Booked"
"APP-A2D8547DFBDB","D1001","2026-05-25",37600,72,"Prime","Approved"
"APP-D54A816A65A2","D1001","2026-05-25",39500,72,"Subprime","Approved"
"APP-B6630ACF8131","D1001","2026-05-25",41200,72,"Prime","Declined"
"APP-DC0E232B92B8","D1001","2026-05-25",33700,84,"Near_Prime","Declined"
"APP-1E444FBF1D8C","D1001","2026-05-25",41100,72,"Near_Prime","Booked"
"APP-4C0FEC9C47F8","D1001","2026-05-25",49000,84,"Prime","Booked"
"APP-CCB30993DA9C","D1001","2026-05-25",37000,72,"Subprime","Approved"
"APP-A9DAB9CB9466","D1001","2026-05-26",33500,72,"Subprime","Declined"
"APP-330453FE83A1","D1001","2026-05-26",39400,72,"Subprime","Booked"
"APP-9E1DCE8585AB","D1001","2026-05-26",23000,72,"Subprime","Booked"
"APP-FD151FE7E2BD","D1001","2026-05-26",51100,84,"Prime","Booked"
"APP-DC9203C8706C","D1001","2026-05-26",43300,60,"Prime","Booked"
"APP-0EF0E33EC3FA","D1001","2026-05-26",31100,72,"Prime","Declined"
"APP-BE16FE668EC9","D1001","2026-05-26",38800,48,"Subprime","Declined"
"APP-42D955307D31","D1001","2026-05-26",48000,60,"Near_Prime","Booked"
"APP-C818B65E4BB0","D1001","2026-05-26",55700,72,"Prime","Approved"
"APP-A2339ECF881B","D1001","2026-05-27",42800,60,"Near_Prime","Booked"
"APP-D9BD302671F4","D1001","2026-05-27",35700,84,"Prime","Booked"
"APP-420A7925CBB3","D1001","2026-05-27",34200,72,"Subprime","Declined"
"APP-5001F48278C3","D1001","2026-05-27",39200,84,"Subprime","Booked"
"APP-C168692D9F2E","D1001","2026-05-27",35600,72,"Prime","Approved"
"APP-074095D2A9F8","D1001","2026-05-27",38800,72,"Near_Prime","Declined"
"APP-66289601E37D","D1001","2026-05-27",48000,72,"Prime","Booked"
"APP-5E3520B82573","D1001","2026-05-27",34500,72,"Prime","Booked"
"APP-C90D8F9ED306","D1001","2026-05-27",37400,84,"Prime","Booked"
"APP-B32B40BA1D9D","D1001","2026-05-28",40700,84,"Prime","Booked"
"APP-0F6618E37540","D1001","2026-05-28",38100,60,"Prime","Booked"
"APP-EEF8A5787D6E","D1001","2026-05-28",45100,60,"Prime","Booked"
"APP-71D5FA0240F7","D1001","2026-05-28",54300,72,"Prime","Booked"
"APP-BE1AEDC78952","D1001","2026-05-28",48000,60,"Prime","Booked"
"APP-93172F2F29A1","D1001","2026-05-28",50500,48,"Prime","Booked"
"APP-ECCB6BA99053","D1001","2026-05-28",48500,72,"Prime","Booked"
"APP-CE4F15B5C7C3","D1001","2026-05-28",44000,60,"Prime","Declined"
"APP-8DE1EDB8D33F","D1001","2026-05-29",36600,60,"Prime","Booked"
"APP-15244B6A9611","D1001","2026-05-29",39900,60,"Prime","Approved"
"APP-21574A5D21EA","D1001","2026-05-29",31600,60,"Near_Prime","Approved"
"APP-6D002FFAF71C","D1001","2026-05-29",46400,48,"Prime","Booked"
"APP-EBA41AABF1AA","D1001","2026-05-29",39600,84,"Prime","Declined"
"APP-D25E50304231","D1001","2026-05-29",45500,84,"Near_Prime","Declined"
"APP-B1B266C5F018","D1001","2026-05-29",33500,72,"Near_Prime","Booked"
"APP-00513D784A0D","D1001","2026-05-29",36200,60,"Subprime","Booked"
"APP-66C82934C53E","D1001","2026-05-29",42500,84,"Prime","Approved"
"APP-C719924EFDAB","D1001","2026-05-29",49300,60,"Prime","Declined"
"APP-CCC3F1D4B1A0","D1001","2026-05-29",46500,72,"Prime","Booked"
"APP-2D7B08A181B4","D1001","2026-05-30",35800,60,"Prime","Booked"
"APP-EF5346DC8A3E","D1001","2026-05-30",51300,72,"Prime","Declined"
"APP-D2461179AC7D","D1001","2026-05-30",43900,72,"Prime","Booked"
"APP-A8EDD14B8042","D1001","2026-05-30",45500,84,"Prime","Declined"
"APP-900B5CA782BE","D1001","2026-05-30",53300,60,"Prime","Declined"
"APP-294CEAE97824","D1001","2026-05-31",44900,72,"Near_Prime","Booked"
"APP-3A847FDDE4C2","D1001","2026-05-31",35300,60,"Prime","Booked"
"APP-EFC4313D5689","D1001","2026-05-31",44200,72,"Prime","Booked"
"APP-DB7C15A759F6","D1001","2026-05-31",44000,72,"Prime","Declined"
"APP-EF29261814BF","D1001","2026-05-31",47200,60,"Prime","Booked"
"APP-2A75405CAD1B","D1001","2026-05-31",40100,84,"Prime","Booked"
"APP-3E49340B9535","D1001","2026-06-01",41300,84,"Near_Prime","Booked"
"APP-392EBD10A906","D1001","2026-06-01",44400,84,"Prime","Declined"
"APP-BE89C6948624","D1001","2026-06-01",40600,48,"Subprime","Booked"
"APP-434EB2DB4E51","D1001","2026-06-01",43300,60,"Prime","Declined"
"APP-67F96AE7D99F","D1001","2026-06-01",42200,72,"Prime","Declined"
"APP-92F19B64EE79","D1001","2026-06-01",45500,72,"Prime","Declined"
"APP-F5655EDF639D","D1001","2026-06-01",40600,60,"Prime","Approved"
"APP-E253AC7127C3","D1001","2026-06-01",36800,48,"Subprime","Booked"
"APP-984323460C0A","D1001","2026-06-01",43000,72,"Prime","Booked"
"APP-B9E79E644DA5","D1001","2026-06-01",37500,72,"Subprime","Declined"
"APP-11DE2652B269","D1001","2026-06-01",35800,60,"Prime","Declined"
"APP-D32429380A37","D1001","2026-06-02",44800,84,"Near_Prime","Booked"
"APP-0DDC536C0AC9","D1001","2026-06-02",49300,72,"Subprime","Booked"
"APP-7146AD35973A","D1001","2026-06-02",63300,48,"Prime","Approved"
"APP-BB3F1270FD77","D1001","2026-06-02",47000,72,"Prime","Declined"
"APP-648333DFD117","D1001","2026-06-02",36400,60,"Prime","Booked"
"APP-2B44BE0F1E6D","D1001","2026-06-02",48600,84,"Prime","Approved"
"APP-B09D567C960C","D1001","2026-06-02",37300,60,"Subprime","Booked"
"APP-14FD5189B512","D1001","2026-06-02",47100,84,"Prime","Declined"
"APP-F92E1101523D","D1001","2026-06-02",34600,60,"Subprime","Approved"
"APP-EEF3FD12C3A7","D1001","2026-06-02",37800,60,"Subprime","Approved"
"APP-60CDE4FE6FA5","D1001","2026-06-02",45100,84,"Prime","Booked"
"APP-5615F5AE0CD2","D1001","2026-06-02",38900,72,"Prime","Approved"
"APP-374D03E620EA","D1001","2026-06-03",43000,84,"Near_Prime","Approved"
"APP-D9BC6C6DE902","D1001","2026-06-03",46600,48,"Prime","Declined"
"APP-EEF757CED9E1","D1001","2026-06-03",55600,60,"Near_Prime","Booked"
"APP-B24D9EAD9BC6","D1001","2026-06-03",43900,72,"Prime","Approved"
"APP-A9CE842CAF6E","D1001","2026-06-03",32100,60,"Subprime","Booked"
"APP-774C75B2632F","D1001","2026-06-03",38200,72,"Prime","Declined"
"APP-D3C5E7770197","D1001","2026-06-03",44700,84,"Prime","Booked"
"APP-239532E1B3FE","D1001","2026-06-03",47300,60,"Prime","Approved"
"APP-9312C9D4CF3F","D1001","2026-06-04",43900,84,"Prime","Declined"
"APP-FB15E5CE068A","D1001","2026-06-04",51600,72,"Prime","Approved"
"APP-B14B8AA8D539","D1001","2026-06-04",41300,72,"Subprime","Booked"
"APP-D10DEA031488","D1001","2026-06-04",53400,48,"Prime","Approved"
"APP-EAAC2ADF339F","D1001","2026-06-04",43300,72,"Near_Prime","Approved"
"APP-72BF4909414F","D1001","2026-06-04",43000,72,"Prime","Booked"
"APP-890F410EE48F","D1001","2026-06-04",38100,72,"Prime","Approved"
"APP-0F1DD8003E60","D1001","2026-06-04",50800,60,"Subprime","Booked"
"APP-43CF6EE209B1","D1001","2026-06-04",48200,60,"Near_Prime","Booked"
"APP-3B466CD784BB","D1001","2026-06-04",37300,48,"Prime","Approved"
"APP-A34B9DF86466","D1001","2026-06-05",42300,84,"Prime","Approved"
"APP-3AA14E90805F","D1001","2026-06-05",38700,72,"Prime","Declined"
"APP-6CF7F1CC24AB","D1001","2026-06-05",39200,84,"Prime","Approved"
"APP-B7C3C0508F98","D1001","2026-06-05",49400,84,"Prime","Booked"
"APP-2F106910570A","D1001","2026-06-05",36600,60,"Subprime","Approved"
"APP-FA9ED9BA4AC2","D1001","2026-06-05",32600,48,"Near_Prime","Booked"
"APP-20F1CB9409CE","D1001","2026-06-05",47500,60,"Prime","Booked"
"APP-F81B3A33CA06","D1001","2026-06-05",31500,60,"Subprime","Booked"
"APP-EECAE2CFCA3D","D1001","2026-06-05",39800,72,"Subprime","Approved"
"APP-430CC99E9485","D1001","2026-06-06",46900,72,"Prime","Declined"
"APP-1B7008BB036C","D1001","2026-06-06",44400,72,"Prime","Booked"
"APP-F416B830505B","D1001","2026-06-06",36800,48,"Prime","Booked"
"APP-B87ADAEFF36F","D1001","2026-06-06",49800,72,"Prime","Declined"
"APP-C2C985019FF3","D1001","2026-06-06",45700,72,"Subprime","Approved"
"APP-53E1E505360F","D1001","2026-06-07",46700,72,"Prime","Declined"
"APP-4151C9D82A38","D1001","2026-06-07",48800,72,"Prime","Approved"
"APP-3FF240FFCE85","D1001","2026-06-07",40300,60,"Near_Prime","Booked"
"APP-712F896AC309","D1001","2026-06-07",41600,72,"Prime","Approved"
"APP-DA4EC546222E","D1001","2026-06-07",35700,72,"Prime","Booked"
"APP-5E751AE558E2","D1001","2026-06-07",33700,84,"Prime","Booked"
"APP-F54B53D30550","D1001","2026-06-08",34900,72,"Prime","Booked"
"APP-A1E7E55E6768","D1001","2026-06-08",42300,84,"Prime","Approved"
"APP-9495A97A5A14","D1001","2026-06-08",52900,72,"Prime","Booked"
"APP-0AA336D16E63","D1001","2026-06-08",48200,72,"Prime","Booked"
"APP-41A6B7B72593","D1001","2026-06-08",44600,48,"Prime","Booked"
"APP-4A20086DBC78","D1001","2026-06-08",57200,60,"Prime","Approved"
"APP-D90C86D9FCA7","D1001","2026-06-08",43200,84,"Prime","Approved"
"APP-F39AC389B3E6","D1001","2026-06-08",50900,84,"Prime","Booked"
"APP-CD82E0724C6F","D1001","2026-06-08",57100,84,"Prime","Declined"
"APP-EF4355D00BA3","D1001","2026-06-08",53100,84,"Prime","Booked"
"APP-FF31E2779FF3","D1001","2026-06-09",37300,60,"Near_Prime","Booked"
"APP-A5049F547679","D1001","2026-06-09",42800,84,"Near_Prime","Booked"
"APP-7AF55AC73C19","D1001","2026-06-09",44000,60,"Prime","Booked"
"APP-FBED2C997B35","D1001","2026-06-09",47100,72,"Near_Prime","Approved"
"APP-806095FF76AC","D1001","2026-06-09",42400,84,"Prime","Declined"
"APP-06DB275C405F","D1001","2026-06-09",36200,84,"Prime","Declined"
"APP-2E9F49A94C1F","D1001","2026-06-09",48200,60,"Prime","Approved"
"APP-CD0C05B9C810","D1001","2026-06-09",27000,72,"Prime","Approved"
"APP-914E6D7C88F7","D1001","2026-06-09",47200,72,"Prime","Approved"
"APP-C30DDF0FF680","D1001","2026-06-09",46700,72,"Prime","Approved"
"APP-6225074941AF","D1001","2026-06-09",49400,84,"Prime","Booked"
"APP-1DED3A835F06","D1001","2026-06-10",48300,72,"Prime","Declined"
"APP-85BD95AA62B9","D1001","2026-06-10",43400,48,"Prime","Booked"
"APP-D5ABA1947808","D1001","2026-06-10",34600,48,"Prime","Approved"
"APP-D352119CBF11","D1001","2026-06-10",42000,72,"Prime","Declined"
"APP-F01C06D3AA08","D1001","2026-06-10",37100,72,"Subprime","Booked"
"APP-2940B2AC86EA","D1001","2026-06-10",45300,60,"Prime","Booked"
"APP-44D67138AD93","D1001","2026-06-10",42700,60,"Prime","Declined"
"APP-B5BC9A7D9544","D1001","2026-06-10",55800,48,"Prime","Booked"
"APP-6640DD3AD026","D1001","2026-06-10",42500,60,"Prime","Booked"
"APP-0BE4C03456B7","D1001","2026-06-11",41200,48,"Subprime","Booked"
"APP-51A85D03857A","D1001","2026-06-11",45600,72,"Near_Prime","Approved"
"APP-4ABEC75E8462","D1001","2026-06-11",43400,48,"Prime","Booked"
"APP-D1ABD0794438","D1001","2026-06-11",45500,60,"Near_Prime","Approved"
"APP-1065CDFD9F6B","D1001","2026-06-11",45400,84,"Subprime","Declined"
"APP-5E146FD47809","D1001","2026-06-11",43000,72,"Prime","Booked"
"APP-7FE64CB7F046","D1001","2026-06-11",51400,72,"Prime","Declined"
"APP-11E3D70042C3","D1001","2026-06-11",37500,48,"Subprime","Declined"
"APP-B71B28A2B7FC","D1001","2026-06-11",30400,72,"Prime","Booked"
"APP-644500E0D15C","D1001","2026-06-12",44100,84,"Prime","Approved"
"APP-5DAD78EC609A","D1001","2026-06-12",35700,48,"Prime","Booked"
"APP-2A23E37CC101","D1001","2026-06-12",47600,72,"Prime","Declined"
"APP-B97452078FB3","D1001","2026-06-12",54000,84,"Near_Prime","Booked"
"APP-EA98CA934CEE","D1001","2026-06-12",43200,48,"Prime","Booked"
"APP-FBC8E178818D","D1001","2026-06-12",45900,60,"Prime","Approved"
"APP-493FD1152467","D1001","2026-06-12",43500,72,"Prime","Approved"
"APP-00E73FE6E547","D1001","2026-06-12",43600,72,"Prime","Booked"
"APP-E796CB3B0781","D1001","2026-06-12",41200,48,"Prime","Booked"
"APP-068D0089574B","D1001","2026-06-13",36800,72,"Subprime","Declined"
"APP-CEE3870C45D4","D1001","2026-06-13",37300,84,"Prime","Booked"
"APP-7F43B5EF3885","D1001","2026-06-13",33800,72,"Subprime","Declined"
"APP-7B1FDBF6047E","D1001","2026-06-13",47700,84,"Prime","Approved"
"APP-CB76668EABEC","D1001","2026-06-13",35200,84,"Prime","Declined"
"APP-2E183E9F2B2D","D1001","2026-06-14",34000,84,"Prime","Declined"
"APP-033676795873","D1001","2026-06-14",55400,72,"Prime","Declined"
"APP-5AF2E1AC80C3","D1001","2026-06-14",51400,84,"Prime","Booked"
"APP-6D877AFDF3E4","D1001","2026-06-14",44800,84,"Prime","Booked"
"APP-9C526B602D55","D1001","2026-06-14",53300,60,"Near_Prime","Approved"
"APP-0E751CA47922","D1001","2026-06-15",47300,72,"Prime","Booked"
"APP-F3CF8C48D473","D1001","2026-06-15",42800,72,"Prime","Booked"
"APP-AE460E6AC3DF","D1001","2026-06-15",38500,72,"Prime","Declined"
"APP-6E622673BAA8","D1001","2026-06-15",41600,48,"Prime","Approved"
"APP-97CB53504591","D1001","2026-06-15",35900,72,"Near_Prime","Declined"
"APP-295CCB1CF911","D1001","2026-06-15",33000,72,"Prime","Declined"
"APP-AD63B77C81AE","D1001","2026-06-15",40300,84,"Prime","Declined"
"APP-1568CFEA8C04","D1001","2026-06-15",47500,60,"Prime","Approved"
"APP-FAE14FD415BA","D1001","2026-06-16",41900,84,"Prime","Booked"
